day,weekday,month,is_hoilday,weather,mean_temp,y,section,hour
2020-06-21,7,6,1,阵雨,24,27,Sta46-Sta63,16
2020-06-22,1,6,0,阵雨,25,49,Sta46-Sta63,16
2020-06-23,2,6,0,阵雨,26,45,Sta46-Sta63,16
2020-06-24,3,6,0,晴,28,59,Sta46-Sta63,16
2020-06-25,4,6,0,多云,28,29,Sta46-Sta63,16
2020-06-26,5,6,0,阵雨,25,31,Sta46-Sta63,16
2020-06-27,6,6,1,阵雨,25,20,Sta46-Sta63,16
2020-06-28,7,6,1,阴,27,41,Sta46-Sta63,16
2020-06-29,1,6,0,多云,27,50,Sta46-Sta63,16
2020-06-30,2,6,0,多云,28,52,Sta46-Sta63,16
2020-07-01,3,7,0,暴雨,24,41,Sta46-Sta63,16
2020-07-02,4,7,0,多云,27,29,Sta46-Sta63,16
2020-07-03,5,7,0,多云,27,56,Sta46-Sta63,16
2020-07-04,6,7,1,阵雨,25,23,Sta46-Sta63,16
2020-07-05,7,7,1,阴,26,16,Sta46-Sta63,16
2020-07-06,1,7,0,阴,26,44,Sta46-Sta63,16
2020-07-07,2,7,0,多云,28,49,Sta46-Sta63,16
2020-07-08,3,7,0,阵雨,28,50,Sta46-Sta63,16
2020-07-09,4,7,0,阵雨,27,40,Sta46-Sta63,16
2020-07-10,5,7,0,阵雨,23,38,Sta46-Sta63,16
2020-07-11,6,7,1,阴,25,21,Sta46-Sta63,16
2020-07-12,7,7,1,多云,26,27,Sta46-Sta63,16
2020-07-13,1,7,0,阵雨,26,51,Sta46-Sta63,16
2020-07-14,2,7,0,小雨,27,52,Sta46-Sta63,16
2020-07-15,3,7,0,大雨,25,44,Sta46-Sta63,16
2020-07-16,4,7,0,阵雨,25,45,Sta46-Sta63,16
2020-07-17,5,7,0,阴,28,0,Sta46-Sta63,16
2020-07-18,6,7,1,阵雨,27,0,Sta46-Sta63,16
2020-07-19,7,7,1,多云,27,0,Sta46-Sta63,16
2020-07-20,1,7,0,阴,24,0,Sta46-Sta63,16
2020-07-21,2,7,0,阵雨,22,0,Sta46-Sta63,16
2020-07-22,3,7,0,阵雨,25,0,Sta46-Sta63,16
2020-07-23,4,7,0,阵雨,26,0,Sta46-Sta63,16
2020-05-01,5,5,1,多云,24,42,Sta63-Sta3,16
2020-05-02,6,5,1,晴,26,46,Sta63-Sta3,16
2020-05-03,7,5,1,多云,27,46,Sta63-Sta3,16
2020-05-04,1,5,1,多云,26,55,Sta63-Sta3,16
2020-05-05,2,5,0,多云,26,41,Sta63-Sta3,16
2020-05-06,3,5,0,多云,25,69,Sta63-Sta3,16
2020-05-07,4,5,0,中雨,23,62,Sta63-Sta3,16
2020-05-08,5,5,0,阴,21,52,Sta63-Sta3,16
2020-05-09,6,5,1,多云,19,57,Sta63-Sta3,16
2020-05-10,7,5,1,多云,22,24,Sta63-Sta3,16
2020-05-11,1,5,0,多云,21,73,Sta63-Sta3,16
2020-05-12,2,5,0,阴,20,69,Sta63-Sta3,16
2020-05-13,3,5,0,多云,20,55,Sta63-Sta3,16
2020-05-14,4,5,0,多云,22,63,Sta63-Sta3,16
2020-05-15,5,5,0,多云,24,69,Sta63-Sta3,16
2020-05-16,6,5,1,多云,25,40,Sta63-Sta3,16
2020-05-17,7,5,1,晴,27,44,Sta63-Sta3,16
2020-05-18,1,5,0,多云,27,61,Sta63-Sta3,16
2020-05-19,2,5,0,多云,25,64,Sta63-Sta3,16
2020-05-20,3,5,0,多云,24,64,Sta63-Sta3,16
2020-05-21,4,5,0,小雨,22,78,Sta63-Sta3,16
2020-05-22,5,5,0,阴,25,58,Sta63-Sta3,16
2020-05-23,6,5,1,多云,25,56,Sta63-Sta3,16
2020-05-24,7,5,1,小雨,18,57,Sta63-Sta3,16
2020-05-25,1,5,0,阴,21,65,Sta63-Sta3,16
2020-05-26,2,5,0,阴,21,64,Sta63-Sta3,16
2020-05-27,3,5,0,阴,19,65,Sta63-Sta3,16
2020-05-28,4,5,0,多云,20,84,Sta63-Sta3,16
2020-05-29,5,5,0,晴,23,76,Sta63-Sta3,16
2020-05-30,6,5,1,多云,24,44,Sta63-Sta3,16
2020-05-31,7,5,1,多云,25,54,Sta63-Sta3,16
2020-06-01,1,6,0,阵雨,23,72,Sta63-Sta3,16
2020-06-02,2,6,0,多云,21,57,Sta63-Sta3,16
2020-06-03,3,6,0,多云,23,61,Sta63-Sta3,16
2020-06-04,4,6,0,多云,24,74,Sta63-Sta3,16
2020-06-05,5,6,0,多云,27,71,Sta63-Sta3,16
2020-06-06,6,6,1,阴,25,64,Sta63-Sta3,16
2020-06-07,7,6,1,阵雨,25,50,Sta63-Sta3,16
2020-06-08,1,6,1,阵雨,22,74,Sta63-Sta3,16
2020-06-09,2,6,1,多云,25,84,Sta63-Sta3,16
2020-06-10,3,6,0,多云,24,81,Sta63-Sta3,16
2020-06-11,4,6,0,阴,25,94,Sta63-Sta3,16
2020-06-12,5,6,0,阴,27,81,Sta63-Sta3,16
2020-06-13,6,6,1,阵雨,27,53,Sta63-Sta3,16
2020-06-14,7,6,1,多云,27,52,Sta63-Sta3,16
2020-06-15,1,6,0,多云,26,79,Sta63-Sta3,16
2020-06-16,2,6,0,小雨,24,70,Sta63-Sta3,16
2020-06-17,3,6,0,小雨,24,80,Sta63-Sta3,16
2020-06-18,4,6,0,多云,26,79,Sta63-Sta3,16
2020-06-19,5,6,0,多云,25,86,Sta63-Sta3,16
2020-06-20,6,6,1,阵雨,24,63,Sta63-Sta3,16
2020-06-21,7,6,1,阵雨,24,34,Sta63-Sta3,16
2020-06-22,1,6,0,阵雨,25,79,Sta63-Sta3,16
2020-06-23,2,6,0,阵雨,26,82,Sta63-Sta3,16
2020-06-24,3,6,0,晴,28,98,Sta63-Sta3,16
2020-06-25,4,6,0,多云,28,40,Sta63-Sta3,16
2020-06-26,5,6,0,阵雨,25,50,Sta63-Sta3,16
2020-06-27,6,6,1,阵雨,25,44,Sta63-Sta3,16
2020-06-28,7,6,1,阴,27,68,Sta63-Sta3,16
2020-06-29,1,6,0,多云,27,72,Sta63-Sta3,16
2020-06-30,2,6,0,多云,28,79,Sta63-Sta3,16
2020-07-01,3,7,0,暴雨,24,51,Sta63-Sta3,16
2020-07-02,4,7,0,多云,27,54,Sta63-Sta3,16
2020-07-03,5,7,0,多云,27,86,Sta63-Sta3,16
2020-07-04,6,7,1,阵雨,25,32,Sta63-Sta3,16
2020-07-05,7,7,1,阴,26,39,Sta63-Sta3,16
2020-07-06,1,7,0,阴,26,72,Sta63-Sta3,16
2020-07-07,2,7,0,多云,28,77,Sta63-Sta3,16
2020-07-08,3,7,0,阵雨,28,100,Sta63-Sta3,16
2020-07-09,4,7,0,阵雨,27,64,Sta63-Sta3,16
2020-07-10,5,7,0,阵雨,23,85,Sta63-Sta3,16
2020-07-11,6,7,1,阴,25,46,Sta63-Sta3,16
2020-07-12,7,7,1,多云,26,62,Sta63-Sta3,16
2020-07-13,1,7,0,阵雨,26,96,Sta63-Sta3,16
2020-07-14,2,7,0,小雨,27,92,Sta63-Sta3,16
2020-07-15,3,7,0,大雨,25,96,Sta63-Sta3,16
2020-07-16,4,7,0,阵雨,25,82,Sta63-Sta3,16
2020-07-17,5,7,0,阴,28,0,Sta63-Sta3,16
2020-07-18,6,7,1,阵雨,27,0,Sta63-Sta3,16
2020-07-19,7,7,1,多云,27,0,Sta63-Sta3,16
2020-07-20,1,7,0,阴,24,0,Sta63-Sta3,16
2020-07-21,2,7,0,阵雨,22,0,Sta63-Sta3,16
2020-07-22,3,7,0,阵雨,25,0,Sta63-Sta3,16
2020-07-23,4,7,0,阵雨,26,0,Sta63-Sta3,16
2020-05-01,5,5,1,多云,24,31,Sta3-Sta25,16
2020-05-02,6,5,1,晴,26,25,Sta3-Sta25,16
2020-05-03,7,5,1,多云,27,25,Sta3-Sta25,16
2020-05-04,1,5,1,多云,26,30,Sta3-Sta25,16
2020-05-05,2,5,0,多云,26,32,Sta3-Sta25,16
2020-05-06,3,5,0,多云,25,47,Sta3-Sta25,16
2020-05-07,4,5,0,中雨,23,46,Sta3-Sta25,16
2020-05-08,5,5,0,阴,21,44,Sta3-Sta25,16
2020-05-09,6,5,1,多云,19,38,Sta3-Sta25,16
2020-05-10,7,5,1,多云,22,22,Sta3-Sta25,16
2020-05-11,1,5,0,多云,21,59,Sta3-Sta25,16
2020-05-12,2,5,0,阴,20,48,Sta3-Sta25,16
2020-05-13,3,5,0,多云,20,41,Sta3-Sta25,16
2020-05-14,4,5,0,多云,22,45,Sta3-Sta25,16
2020-05-15,5,5,0,多云,24,49,Sta3-Sta25,16
2020-05-16,6,5,1,多云,25,20,Sta3-Sta25,16
2020-05-17,7,5,1,晴,27,22,Sta3-Sta25,16
2020-05-18,1,5,0,多云,27,42,Sta3-Sta25,16
2020-05-19,2,5,0,多云,25,52,Sta3-Sta25,16
2020-05-20,3,5,0,多云,24,45,Sta3-Sta25,16
2020-05-21,4,5,0,小雨,22,50,Sta3-Sta25,16
2020-05-22,5,5,0,阴,25,40,Sta3-Sta25,16
2020-05-23,6,5,1,多云,25,34,Sta3-Sta25,16
2020-05-24,7,5,1,小雨,18,43,Sta3-Sta25,16
2020-05-25,1,5,0,阴,21,41,Sta3-Sta25,16
2020-05-26,2,5,0,阴,21,44,Sta3-Sta25,16
2020-05-27,3,5,0,阴,19,50,Sta3-Sta25,16
2020-05-28,4,5,0,多云,20,57,Sta3-Sta25,16
2020-05-29,5,5,0,晴,23,49,Sta3-Sta25,16
2020-05-30,6,5,1,多云,24,37,Sta3-Sta25,16
2020-05-31,7,5,1,多云,25,38,Sta3-Sta25,16
2020-06-01,1,6,0,阵雨,23,58,Sta3-Sta25,16
2020-06-02,2,6,0,多云,21,43,Sta3-Sta25,16
2020-06-03,3,6,0,多云,23,53,Sta3-Sta25,16
2020-06-04,4,6,0,多云,24,48,Sta3-Sta25,16
2020-06-05,5,6,0,多云,27,58,Sta3-Sta25,16
2020-06-06,6,6,1,阴,25,38,Sta3-Sta25,16
2020-06-07,7,6,1,阵雨,25,35,Sta3-Sta25,16
2020-06-08,1,6,1,阵雨,22,47,Sta3-Sta25,16
2020-06-09,2,6,1,多云,25,51,Sta3-Sta25,16
2020-06-10,3,6,0,多云,24,56,Sta3-Sta25,16
2020-06-11,4,6,0,阴,25,60,Sta3-Sta25,16
2020-06-12,5,6,0,阴,27,57,Sta3-Sta25,16
2020-06-13,6,6,1,阵雨,27,31,Sta3-Sta25,16
2020-06-14,7,6,1,多云,27,32,Sta3-Sta25,16
2020-06-15,1,6,0,多云,26,54,Sta3-Sta25,16
2020-06-16,2,6,0,小雨,24,46,Sta3-Sta25,16
2020-06-17,3,6,0,小雨,24,56,Sta3-Sta25,16
2020-06-18,4,6,0,多云,26,56,Sta3-Sta25,16
2020-06-19,5,6,0,多云,25,52,Sta3-Sta25,16
2020-06-20,6,6,1,阵雨,24,45,Sta3-Sta25,16
2020-06-21,7,6,1,阵雨,24,26,Sta3-Sta25,16
2020-06-22,1,6,0,阵雨,25,48,Sta3-Sta25,16
2020-06-23,2,6,0,阵雨,26,57,Sta3-Sta25,16
2020-06-24,3,6,0,晴,28,67,Sta3-Sta25,16
2020-06-25,4,6,0,多云,28,19,Sta3-Sta25,16
2020-06-26,5,6,0,阵雨,25,34,Sta3-Sta25,16
2020-06-27,6,6,1,阵雨,25,26,Sta3-Sta25,16
2020-06-28,7,6,1,阴,27,44,Sta3-Sta25,16
2020-06-29,1,6,0,多云,27,50,Sta3-Sta25,16
2020-06-30,2,6,0,多云,28,60,Sta3-Sta25,16
2020-07-01,3,7,0,暴雨,24,39,Sta3-Sta25,16
2020-07-02,4,7,0,多云,27,35,Sta3-Sta25,16
2020-07-03,5,7,0,多云,27,50,Sta3-Sta25,16
2020-07-04,6,7,1,阵雨,25,24,Sta3-Sta25,16
2020-07-05,7,7,1,阴,26,24,Sta3-Sta25,16
2020-07-06,1,7,0,阴,26,46,Sta3-Sta25,16
2020-07-07,2,7,0,多云,28,58,Sta3-Sta25,16
2020-07-08,3,7,0,阵雨,28,66,Sta3-Sta25,16
2020-07-09,4,7,0,阵雨,27,51,Sta3-Sta25,16
2020-07-10,5,7,0,阵雨,23,67,Sta3-Sta25,16
2020-07-11,6,7,1,阴,25,30,Sta3-Sta25,16
2020-07-12,7,7,1,多云,26,39,Sta3-Sta25,16
2020-07-13,1,7,0,阵雨,26,65,Sta3-Sta25,16
2020-07-14,2,7,0,小雨,27,59,Sta3-Sta25,16
2020-07-15,3,7,0,大雨,25,59,Sta3-Sta25,16
2020-07-16,4,7,0,阵雨,25,54,Sta3-Sta25,16
2020-07-17,5,7,0,阴,28,0,Sta3-Sta25,16
2020-07-18,6,7,1,阵雨,27,0,Sta3-Sta25,16
2020-07-19,7,7,1,多云,27,0,Sta3-Sta25,16
2020-07-20,1,7,0,阴,24,0,Sta3-Sta25,16
2020-07-21,2,7,0,阵雨,22,0,Sta3-Sta25,16
2020-07-22,3,7,0,阵雨,25,0,Sta3-Sta25,16
2020-07-23,4,7,0,阵雨,26,0,Sta3-Sta25,16
2020-05-01,5,5,1,多云,24,30,Sta25-Sta146,16
2020-05-02,6,5,1,晴,26,22,Sta25-Sta146,16
2020-05-03,7,5,1,多云,27,24,Sta25-Sta146,16
2020-05-04,1,5,1,多云,26,29,Sta25-Sta146,16
2020-05-05,2,5,0,多云,26,32,Sta25-Sta146,16
2020-05-06,3,5,0,多云,25,45,Sta25-Sta146,16
2020-05-07,4,5,0,中雨,23,42,Sta25-Sta146,16
2020-05-08,5,5,0,阴,21,43,Sta25-Sta146,16
2020-05-09,6,5,1,多云,19,40,Sta25-Sta146,16
2020-05-10,7,5,1,多云,22,23,Sta25-Sta146,16
2020-05-11,1,5,0,多云,21,58,Sta25-Sta146,16
2020-05-12,2,5,0,阴,20,43,Sta25-Sta146,16
2020-05-13,3,5,0,多云,20,42,Sta25-Sta146,16
2020-05-14,4,5,0,多云,22,46,Sta25-Sta146,16
2020-05-15,5,5,0,多云,24,53,Sta25-Sta146,16
2020-05-16,6,5,1,多云,25,20,Sta25-Sta146,16
2020-05-17,7,5,1,晴,27,22,Sta25-Sta146,16
2020-05-18,1,5,0,多云,27,42,Sta25-Sta146,16
2020-05-19,2,5,0,多云,25,52,Sta25-Sta146,16
2020-05-20,3,5,0,多云,24,47,Sta25-Sta146,16
2020-05-21,4,5,0,小雨,22,46,Sta25-Sta146,16
2020-05-22,5,5,0,阴,25,42,Sta25-Sta146,16
2020-05-23,6,5,1,多云,25,35,Sta25-Sta146,16
2020-05-24,7,5,1,小雨,18,45,Sta25-Sta146,16
2020-05-25,1,5,0,阴,21,40,Sta25-Sta146,16
2020-05-26,2,5,0,阴,21,41,Sta25-Sta146,16
2020-05-27,3,5,0,阴,19,50,Sta25-Sta146,16
2020-05-28,4,5,0,多云,20,56,Sta25-Sta146,16
2020-05-29,5,5,0,晴,23,52,Sta25-Sta146,16
2020-05-30,6,5,1,多云,24,34,Sta25-Sta146,16
2020-05-31,7,5,1,多云,25,37,Sta25-Sta146,16
2020-06-01,1,6,0,阵雨,23,56,Sta25-Sta146,16
2020-06-02,2,6,0,多云,21,44,Sta25-Sta146,16
2020-06-03,3,6,0,多云,23,50,Sta25-Sta146,16
2020-06-04,4,6,0,多云,24,48,Sta25-Sta146,16
2020-06-05,5,6,0,多云,27,55,Sta25-Sta146,16
2020-06-06,6,6,1,阴,25,40,Sta25-Sta146,16
2020-06-07,7,6,1,阵雨,25,38,Sta25-Sta146,16
2020-06-08,1,6,1,阵雨,22,48,Sta25-Sta146,16
2020-06-09,2,6,1,多云,25,52,Sta25-Sta146,16
2020-06-10,3,6,0,多云,24,58,Sta25-Sta146,16
2020-06-11,4,6,0,阴,25,59,Sta25-Sta146,16
2020-06-12,5,6,0,阴,27,58,Sta25-Sta146,16
2020-06-13,6,6,1,阵雨,27,29,Sta25-Sta146,16
2020-06-14,7,6,1,多云,27,37,Sta25-Sta146,16
2020-06-15,1,6,0,多云,26,54,Sta25-Sta146,16
2020-06-16,2,6,0,小雨,24,48,Sta25-Sta146,16
2020-06-17,3,6,0,小雨,24,57,Sta25-Sta146,16
2020-06-18,4,6,0,多云,26,49,Sta25-Sta146,16
2020-06-19,5,6,0,多云,25,53,Sta25-Sta146,16
2020-06-20,6,6,1,阵雨,24,47,Sta25-Sta146,16
2020-06-21,7,6,1,阵雨,24,26,Sta25-Sta146,16
2020-06-22,1,6,0,阵雨,25,44,Sta25-Sta146,16
2020-06-23,2,6,0,阵雨,26,55,Sta25-Sta146,16
2020-06-24,3,6,0,晴,28,68,Sta25-Sta146,16
2020-06-25,4,6,0,多云,28,20,Sta25-Sta146,16
2020-06-26,5,6,0,阵雨,25,31,Sta25-Sta146,16
2020-06-27,6,6,1,阵雨,25,29,Sta25-Sta146,16
2020-06-28,7,6,1,阴,27,49,Sta25-Sta146,16
2020-06-29,1,6,0,多云,27,46,Sta25-Sta146,16
2020-06-30,2,6,0,多云,28,58,Sta25-Sta146,16
2020-07-01,3,7,0,暴雨,24,33,Sta25-Sta146,16
2020-07-02,4,7,0,多云,27,36,Sta25-Sta146,16
2020-07-03,5,7,0,多云,27,52,Sta25-Sta146,16
2020-07-04,6,7,1,阵雨,25,28,Sta25-Sta146,16
2020-07-05,7,7,1,阴,26,20,Sta25-Sta146,16
2020-07-06,1,7,0,阴,26,47,Sta25-Sta146,16
2020-07-07,2,7,0,多云,28,55,Sta25-Sta146,16
2020-07-08,3,7,0,阵雨,28,61,Sta25-Sta146,16
2020-07-09,4,7,0,阵雨,27,51,Sta25-Sta146,16
2020-07-10,5,7,0,阵雨,23,69,Sta25-Sta146,16
2020-07-11,6,7,1,阴,25,29,Sta25-Sta146,16
2020-07-12,7,7,1,多云,26,43,Sta25-Sta146,16
2020-07-13,1,7,0,阵雨,26,62,Sta25-Sta146,16
2020-07-14,2,7,0,小雨,27,61,Sta25-Sta146,16
2020-07-15,3,7,0,大雨,25,61,Sta25-Sta146,16
2020-07-16,4,7,0,阵雨,25,55,Sta25-Sta146,16
2020-07-17,5,7,0,阴,28,0,Sta25-Sta146,16
2020-07-18,6,7,1,阵雨,27,0,Sta25-Sta146,16
2020-07-19,7,7,1,多云,27,0,Sta25-Sta146,16
2020-07-20,1,7,0,阴,24,0,Sta25-Sta146,16
2020-07-21,2,7,0,阵雨,22,0,Sta25-Sta146,16
2020-07-22,3,7,0,阵雨,25,0,Sta25-Sta146,16
2020-07-23,4,7,0,阵雨,26,0,Sta25-Sta146,16
2020-05-01,5,5,1,多云,24,23,Sta146-Sta130,16
2020-05-02,6,5,1,晴,26,18,Sta146-Sta130,16
2020-05-03,7,5,1,多云,27,16,Sta146-Sta130,16
2020-05-04,1,5,1,多云,26,18,Sta146-Sta130,16
2020-05-05,2,5,0,多云,26,25,Sta146-Sta130,16
2020-05-06,3,5,0,多云,25,32,Sta146-Sta130,16
2020-05-07,4,5,0,中雨,23,28,Sta146-Sta130,16
2020-05-08,5,5,0,阴,21,32,Sta146-Sta130,16
2020-05-09,6,5,1,多云,19,34,Sta146-Sta130,16
2020-05-10,7,5,1,多云,22,20,Sta146-Sta130,16
2020-05-11,1,5,0,多云,21,44,Sta146-Sta130,16
2020-05-12,2,5,0,阴,20,31,Sta146-Sta130,16
2020-05-13,3,5,0,多云,20,30,Sta146-Sta130,16
2020-05-14,4,5,0,多云,22,34,Sta146-Sta130,16
2020-05-15,5,5,0,多云,24,41,Sta146-Sta130,16
2020-05-16,6,5,1,多云,25,19,Sta146-Sta130,16
2020-05-17,7,5,1,晴,27,19,Sta146-Sta130,16
2020-05-18,1,5,0,多云,27,30,Sta146-Sta130,16
2020-05-19,2,5,0,多云,25,35,Sta146-Sta130,16
2020-05-20,3,5,0,多云,24,40,Sta146-Sta130,16
2020-05-21,4,5,0,小雨,22,40,Sta146-Sta130,16
2020-05-22,5,5,0,阴,25,32,Sta146-Sta130,16
2020-05-23,6,5,1,多云,25,23,Sta146-Sta130,16
2020-05-24,7,5,1,小雨,18,41,Sta146-Sta130,16
2020-05-25,1,5,0,阴,21,29,Sta146-Sta130,16
2020-05-26,2,5,0,阴,21,29,Sta146-Sta130,16
2020-05-27,3,5,0,阴,19,38,Sta146-Sta130,16
2020-05-28,4,5,0,多云,20,45,Sta146-Sta130,16
2020-05-29,5,5,0,晴,23,36,Sta146-Sta130,16
2020-05-30,6,5,1,多云,24,31,Sta146-Sta130,16
2020-05-31,7,5,1,多云,25,31,Sta146-Sta130,16
2020-06-01,1,6,0,阵雨,23,45,Sta146-Sta130,16
2020-06-02,2,6,0,多云,21,31,Sta146-Sta130,16
2020-06-03,3,6,0,多云,23,33,Sta146-Sta130,16
2020-06-04,4,6,0,多云,24,36,Sta146-Sta130,16
2020-06-05,5,6,0,多云,27,44,Sta146-Sta130,16
2020-06-06,6,6,1,阴,25,32,Sta146-Sta130,16
2020-06-07,7,6,1,阵雨,25,29,Sta146-Sta130,16
2020-06-08,1,6,1,阵雨,22,35,Sta146-Sta130,16
2020-06-09,2,6,1,多云,25,41,Sta146-Sta130,16
2020-06-10,3,6,0,多云,24,49,Sta146-Sta130,16
2020-06-11,4,6,0,阴,25,40,Sta146-Sta130,16
2020-06-12,5,6,0,阴,27,42,Sta146-Sta130,16
2020-06-13,6,6,1,阵雨,27,28,Sta146-Sta130,16
2020-06-14,7,6,1,多云,27,36,Sta146-Sta130,16
2020-06-15,1,6,0,多云,26,42,Sta146-Sta130,16
2020-06-16,2,6,0,小雨,24,37,Sta146-Sta130,16
2020-06-17,3,6,0,小雨,24,44,Sta146-Sta130,16
2020-06-18,4,6,0,多云,26,36,Sta146-Sta130,16
2020-06-19,5,6,0,多云,25,40,Sta146-Sta130,16
2020-06-20,6,6,1,阵雨,24,44,Sta146-Sta130,16
2020-06-21,7,6,1,阵雨,24,22,Sta146-Sta130,16
2020-06-22,1,6,0,阵雨,25,32,Sta146-Sta130,16
2020-06-23,2,6,0,阵雨,26,44,Sta146-Sta130,16
2020-06-24,3,6,0,晴,28,53,Sta146-Sta130,16
2020-06-25,4,6,0,多云,28,16,Sta146-Sta130,16
2020-06-26,5,6,0,阵雨,25,24,Sta146-Sta130,16
2020-06-27,6,6,1,阵雨,25,24,Sta146-Sta130,16
2020-06-28,7,6,1,阴,27,32,Sta146-Sta130,16
2020-06-29,1,6,0,多云,27,33,Sta146-Sta130,16
2020-06-30,2,6,0,多云,28,40,Sta146-Sta130,16
2020-07-01,3,7,0,暴雨,24,20,Sta146-Sta130,16
2020-07-02,4,7,0,多云,27,32,Sta146-Sta130,16
2020-07-03,5,7,0,多云,27,46,Sta146-Sta130,16
2020-07-04,6,7,1,阵雨,25,30,Sta146-Sta130,16
2020-07-05,7,7,1,阴,26,15,Sta146-Sta130,16
2020-07-06,1,7,0,阴,26,36,Sta146-Sta130,16
2020-07-07,2,7,0,多云,28,41,Sta146-Sta130,16
2020-07-08,3,7,0,阵雨,28,45,Sta146-Sta130,16
2020-07-09,4,7,0,阵雨,27,40,Sta146-Sta130,16
2020-07-10,5,7,0,阵雨,23,59,Sta146-Sta130,16
2020-07-11,6,7,1,阴,25,27,Sta146-Sta130,16
2020-07-12,7,7,1,多云,26,40,Sta146-Sta130,16
2020-07-13,1,7,0,阵雨,26,51,Sta146-Sta130,16
2020-07-14,2,7,0,小雨,27,51,Sta146-Sta130,16
2020-07-15,3,7,0,大雨,25,42,Sta146-Sta130,16
2020-07-16,4,7,0,阵雨,25,42,Sta146-Sta130,16
2020-07-17,5,7,0,阴,28,0,Sta146-Sta130,16
2020-07-18,6,7,1,阵雨,27,0,Sta146-Sta130,16
2020-07-19,7,7,1,多云,27,0,Sta146-Sta130,16
2020-07-20,1,7,0,阴,24,0,Sta146-Sta130,16
2020-07-21,2,7,0,阵雨,22,0,Sta146-Sta130,16
2020-07-22,3,7,0,阵雨,25,0,Sta146-Sta130,16
2020-07-23,4,7,0,阵雨,26,0,Sta146-Sta130,16
2020-05-01,5,5,1,多云,24,4,Sta130-Sta120,16
2020-05-02,6,5,1,晴,26,4,Sta130-Sta120,16
2020-05-03,7,5,1,多云,27,4,Sta130-Sta120,16
2020-05-04,1,5,1,多云,26,6,Sta130-Sta120,16
2020-05-05,2,5,0,多云,26,14,Sta130-Sta120,16
2020-05-06,3,5,0,多云,25,9,Sta130-Sta120,16
2020-05-07,4,5,0,中雨,23,16,Sta130-Sta120,16
2020-05-08,5,5,0,阴,21,6,Sta130-Sta120,16
2020-05-09,6,5,1,多云,19,10,Sta130-Sta120,16
2020-05-10,7,5,1,多云,22,5,Sta130-Sta120,16
2020-05-11,1,5,0,多云,21,17,Sta130-Sta120,16
2020-05-12,2,5,0,阴,20,11,Sta130-Sta120,16
2020-05-13,3,5,0,多云,20,11,Sta130-Sta120,16
2020-05-14,4,5,0,多云,22,11,Sta130-Sta120,16
2020-05-15,5,5,0,多云,24,12,Sta130-Sta120,16
2020-05-16,6,5,1,多云,25,8,Sta130-Sta120,16
2020-05-17,7,5,1,晴,27,9,Sta130-Sta120,16
2020-05-18,1,5,0,多云,27,12,Sta130-Sta120,16
2020-05-19,2,5,0,多云,25,19,Sta130-Sta120,16
2020-05-20,3,5,0,多云,24,15,Sta130-Sta120,16
2020-05-21,4,5,0,小雨,22,17,Sta130-Sta120,16
2020-05-22,5,5,0,阴,25,15,Sta130-Sta120,16
2020-05-23,6,5,1,多云,25,10,Sta130-Sta120,16
2020-05-24,7,5,1,小雨,18,10,Sta130-Sta120,16
2020-05-25,1,5,0,阴,21,13,Sta130-Sta120,16
2020-05-26,2,5,0,阴,21,11,Sta130-Sta120,16
2020-05-27,3,5,0,阴,19,8,Sta130-Sta120,16
2020-05-28,4,5,0,多云,20,12,Sta130-Sta120,16
2020-05-29,5,5,0,晴,23,14,Sta130-Sta120,16
2020-05-30,6,5,1,多云,24,9,Sta130-Sta120,16
2020-05-31,7,5,1,多云,25,4,Sta130-Sta120,16
2020-06-01,1,6,0,阵雨,23,14,Sta130-Sta120,16
2020-06-02,2,6,0,多云,21,13,Sta130-Sta120,16
2020-06-03,3,6,0,多云,23,13,Sta130-Sta120,16
2020-06-04,4,6,0,多云,24,10,Sta130-Sta120,16
2020-06-05,5,6,0,多云,27,16,Sta130-Sta120,16
2020-06-06,6,6,1,阴,25,13,Sta130-Sta120,16
2020-06-07,7,6,1,阵雨,25,8,Sta130-Sta120,16
2020-06-08,1,6,1,阵雨,22,12,Sta130-Sta120,16
2020-06-09,2,6,1,多云,25,13,Sta130-Sta120,16
2020-06-10,3,6,0,多云,24,10,Sta130-Sta120,16
2020-06-11,4,6,0,阴,25,12,Sta130-Sta120,16
2020-06-12,5,6,0,阴,27,9,Sta130-Sta120,16
2020-06-13,6,6,1,阵雨,27,6,Sta130-Sta120,16
2020-06-14,7,6,1,多云,27,10,Sta130-Sta120,16
2020-06-15,1,6,0,多云,26,13,Sta130-Sta120,16
2020-06-16,2,6,0,小雨,24,14,Sta130-Sta120,16
2020-06-17,3,6,0,小雨,24,9,Sta130-Sta120,16
2020-06-18,4,6,0,多云,26,8,Sta130-Sta120,16
2020-06-19,5,6,0,多云,25,13,Sta130-Sta120,16
2020-06-20,6,6,1,阵雨,24,11,Sta130-Sta120,16
2020-06-21,7,6,1,阵雨,24,9,Sta130-Sta120,16
2020-06-22,1,6,0,阵雨,25,12,Sta130-Sta120,16
2020-06-23,2,6,0,阵雨,26,10,Sta130-Sta120,16
2020-06-24,3,6,0,晴,28,18,Sta130-Sta120,16
2020-06-25,4,6,0,多云,28,5,Sta130-Sta120,16
2020-06-26,5,6,0,阵雨,25,8,Sta130-Sta120,16
2020-06-27,6,6,1,阵雨,25,13,Sta130-Sta120,16
2020-06-28,7,6,1,阴,27,13,Sta130-Sta120,16
